CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full Name,Domain Name,Parent,Customer Priority,Income Level,Education Category,Full Name (cc),Birth Year
25931,Mr.,Ryan,Henderson,"Wednesday, August 10, 1977",S,M,ryan7@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,Mr. Ryan Henderson,Adventure Works,No,Standard,Low,Undergrad,Mr. Ryan Henderson,1977
25932,Mr.,Marcus,Rodriguez,"Friday, November 25, 1977",S,M,marcus21@adventure-works.com,40000,0,Partial College,Skilled Manual,N,Mr. Marcus Rodriguez,Adventure Works,No,Standard,Low,Undergrad,Mr. Marcus Rodriguez,1977
26193,Mr.,Luis,Edwards,"Sunday, February 1, 1976",S,M,luis34@adventure-works.com,40000,0,Partial College,Skilled Manual,N,Mr. Luis Edwards,Adventure Works,No,Standard,Low,Undergrad,Mr. Luis Edwards,1976
26194,Mr.,Miguel,Brown,"Saturday, December 11, 1976",S,M,miguel3@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,Mr. Miguel Brown,Adventure Works,No,Standard,Low,Undergrad,Mr. Miguel Brown,1976
26197,Mr.,Marcus,Lopez,"Monday, March 3, 1975",S,M,marcus31@adventure-works.com,40000,0,Partial College,Skilled Manual,N,Mr. Marcus Lopez,Adventure Works,No,Standard,Low,Undergrad,Mr. Marcus Lopez,1975
26551,Mr.,Noah,Moore,"Tuesday, September 20, 1977",S,M,noah47@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,Mr. Noah Moore,Adventure Works,No,Standard,Low,Undergrad,Mr. Noah Moore,1977
26799,Mr.,Ryan,Russell,"Sunday, September 19, 1976",M,M,ryan23@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,Mr. Ryan Russell,Adventure Works,No,Standard,Low,Undergrad,Mr. Ryan Russell,1976
27462,Mr.,Xavier,Rodriguez,"Wednesday, May 2, 1979",S,M,xavier18@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,Mr. Xavier Rodriguez,Adventure Works,No,Standard,Low,Undergrad,Mr. Xavier Rodriguez,1979
27477,Mr.,Hunter,Wright,"Friday, August 12, 1977",S,M,hunter46@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,Mr. Hunter Wright,Adventure Works,No,Standard,Low,Undergrad,Mr. Hunter Wright,1977
27502,Mr.,Tyler,Thompson,"Tuesday, October 28, 1975",S,M,tyler7@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,Mr. Tyler Thompson,Adventure Works,No,Standard,Low,Undergrad,Mr. Tyler Thompson,1975
27503,Mr.,Warren,Shen,"Tuesday, December 16, 1975",S,M,warren37@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,Mr. Warren Shen,Adventure Works,No,Standard,Low,Undergrad,Mr. Warren Shen,1975
27750,Mr.,Carlos,Phillips,"Thursday, June 10, 1976",S,M,carlos33@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,Mr. Carlos Phillips,Adventure Works,No,Standard,Low,Undergrad,Mr. Carlos Phillips,1976
28088,Mr.,Marshall,Lal,"Saturday, April 28, 1979",M,M,marshall30@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,Mr. Marshall Lal,Adventure Works,No,Standard,Low,Undergrad,Mr. Marshall Lal,1979
28089,Mr.,Xavier,Campbell,"Thursday, September 13, 1979",M,M,xavier38@adventure-works.com,40000,0,Partial College,Skilled Manual,N,Mr. Xavier Campbell,Adventure Works,No,Standard,Low,Undergrad,Mr. Xavier Campbell,1979
28090,Mr.,Edward,Walker,"Thursday, April 5, 1979",M,M,edward45@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,Mr. Edward Walker,Adventure Works,No,Standard,Low,Undergrad,Mr. Edward Walker,1979
29050,Mr.,Jack,Russell,"Sunday, July 22, 1979",S,M,jack20@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,Mr. Jack Russell,Adventure Works,No,Standard,Low,Undergrad,Mr. Jack Russell,1979
29052,Mr.,Ian,Peterson,"Sunday, February 4, 1979",S,M,ian71@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,Mr. Ian Peterson,Adventure Works,No,Standard,Low,Undergrad,Mr. Ian Peterson,1979
29075,Mr.,Jack,Wright,"Tuesday, July 5, 1977",S,M,jack56@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,Mr. Jack Wright,Adventure Works,No,Standard,Low,Undergrad,Mr. Jack Wright,1977
29104,Mr.,Nathan,Zhang,"Wednesday, July 16, 1975",M,M,nathan20@adventure-works.com,40000,0,Partial College,Skilled Manual,N,Mr. Nathan Zhang,Adventure Works,No,Standard,Low,Undergrad,Mr. Nathan Zhang,1975
15211,Mr.,Kenneth,Luo,"Monday, March 6, 1961",S,M,kenneth6@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Kenneth Luo,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Kenneth Luo,1961
15217,Mr.,Ethan,Jai,"Friday, February 19, 1960",S,M,ethan28@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Ethan Jai,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Ethan Jai,1960
15232,Mr.,Omar,Ma,"Tuesday, July 18, 1961",S,M,omar15@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Omar Ma,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Omar Ma,1961
15790,Mr.,Colin,Xu,"Wednesday, June 15, 1960",S,M,colin13@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Colin Xu,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Colin Xu,1960
16687,Mr.,Lawrence,Romero,"Tuesday, April 11, 1961",S,M,lawrence7@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Lawrence Romero,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Lawrence Romero,1961
18729,Mr.,Evan,Parker,"Wednesday, April 6, 1960",S,M,evan23@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Evan Parker,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Evan Parker,1960
19615,Mr.,Franklin,Sun,"Monday, December 3, 1962",S,M,franklin12@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Franklin Sun,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Franklin Sun,1962
19620,Mr.,Andy,Vazquez,"Thursday, November 16, 1961",S,M,andy19@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Andy Vazquez,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Andy Vazquez,1961
20260,Mr.,Ethan,Martinez,"Friday, May 18, 1962",S,M,ethan31@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Ethan Martinez,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Ethan Martinez,1962
20264,Mr.,Jay,Carlson,"Friday, October 27, 1961",S,M,jay48@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Jay Carlson,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Jay Carlson,1961
21206,Mr.,Roberto,Moreno,"Tuesday, September 6, 1960",S,M,roberto6@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Roberto Moreno,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Roberto Moreno,1960
22943,Mr.,Timothy,Parker,"Friday, October 7, 1960",S,M,timothy24@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Timothy Parker,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Timothy Parker,1960
23540,Mr.,Bruce,Lopez,"Monday, February 5, 1962",S,M,bruce16@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Bruce Lopez,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Bruce Lopez,1962
23542,Mr.,Justin,Martin,"Friday, March 10, 1961",S,M,justin42@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Justin Martin,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Justin Martin,1961
24477,Mr.,Warren,Zeng,"Sunday, February 26, 1961",S,M,warren35@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Warren Zeng,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Warren Zeng,1961
26139,Mr.,Derek,Nara,"Friday, July 21, 1961",S,M,derek15@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Derek Nara,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Derek Nara,1961
26750,Mr.,Randall,Alvarez,"Tuesday, February 9, 1960",S,M,randall6@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Randall Alvarez,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Randall Alvarez,1960
27702,Mr.,Darryl,Lu,"Thursday, March 17, 1960",S,M,darryl11@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Darryl Lu,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Darryl Lu,1960
28167,Mr.,Samuel,Hughes,"Sunday, February 19, 1961",S,M,samuel10@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Samuel Hughes,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Samuel Hughes,1961
28325,Mr.,Drew,Lal,"Saturday, July 15, 1961",S,M,drew9@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Drew Lal,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Drew Lal,1961
11717,Mr.,Marcus,Jones,"Saturday, September 2, 1961",M,M,marcus3@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Marcus Jones,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Marcus Jones,1961
11734,Mr.,Omar,Chen,"Tuesday, August 25, 1959",M,M,omar2@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Omar Chen,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Omar Chen,1959
11736,Mr.,Sebastian,Sanchez,"Friday, September 25, 1959",M,M,sebastian16@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Sebastian Sanchez,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Sebastian Sanchez,1959
11866,Mr.,Lucas,Scott,"Sunday, July 2, 1961",M,M,lucas46@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Lucas Scott,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Lucas Scott,1961
11875,Mr.,Jonathan,Brown,"Wednesday, August 3, 1960",M,M,jonathan54@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Jonathan Brown,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Jonathan Brown,1960
14628,Mr.,Carlos,Brooks,"Sunday, April 23, 1961",M,M,carlos3@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Carlos Brooks,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Carlos Brooks,1961
17865,Mr.,Blake,Barnes,"Thursday, November 3, 1960",M,M,blake50@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Blake Barnes,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Blake Barnes,1960
19538,Mr.,Connor,Hall,"Saturday, April 9, 1960",M,M,connor49@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Connor Hall,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Connor Hall,1960
19599,Mr.,Alvin,Jai,"Saturday, February 4, 1961",M,M,alvin33@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Alvin Jai,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Alvin Jai,1961
20195,Mr.,Blake,Wilson,"Monday, October 10, 1960",M,M,blake6@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Blake Wilson,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Blake Wilson,1960
20241,Mr.,Cesar,Mehta,"Thursday, August 3, 1961",M,M,cesar13@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Cesar Mehta,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Cesar Mehta,1961
21931,Mr.,Marcus,Wood,"Tuesday, September 20, 1960",M,M,marcus51@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Marcus Wood,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Marcus Wood,1960
25084,Mr.,Dalton,James,"Tuesday, October 10, 1961",M,M,dalton69@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Dalton James,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Dalton James,1961
25087,Mr.,Wyatt,Young,"Monday, May 15, 1961",M,M,wyatt27@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Wyatt Young,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Wyatt Young,1961
25098,Mr.,Logan,Long,"Wednesday, July 27, 1960",M,M,logan12@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Logan Long,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Logan Long,1960
26634,Mr.,Devin,Walker,"Thursday, May 12, 1960",M,M,devin20@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Devin Walker,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Devin Walker,1960
27714,Mr.,Omar,Pal,"Thursday, March 23, 1961",M,M,omar32@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Omar Pal,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Omar Pal,1961
28169,Mr.,Lucas,Blue,"Saturday, March 18, 1961",M,M,lucas85@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Lucas Blue,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Lucas Blue,1961
28317,Mr.,Ivan,Weber,"Thursday, November 2, 1961",M,M,ivan2@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Ivan Weber,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Ivan Weber,1961
28321,Mr.,Arturo,Wu,"Tuesday, May 10, 1960",M,M,arturo7@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Arturo Wu,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Arturo Wu,1960
29152,Mr.,Steven,Sanders,"Tuesday, July 25, 1961",M,M,steven13@adventure-works.com,60000,1,Partial College,Skilled Manual,N,Mr. Steven Sanders,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Steven Sanders,1961
11097,Mr.,Edwin,Nara,"Friday, October 27, 1961",M,M,edwin39@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Edwin Nara,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Edwin Nara,1961
11110,Mr.,Curtis,Yang,"Wednesday, June 6, 1962",M,M,curtis5@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Curtis Yang,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Curtis Yang,1962
11722,Mr.,Julian,Hughes,"Saturday, July 2, 1960",M,M,julian13@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Julian Hughes,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Julian Hughes,1960
11728,Mr.,Logan,White,"Thursday, January 7, 1960",M,M,logan64@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Logan White,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Logan White,1960
11729,Mr.,Caleb,Campbell,"Friday, May 6, 1960",M,M,caleb36@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Caleb Campbell,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Caleb Campbell,1960
11732,Mr.,Erick,Sanchez,"Sunday, February 8, 1959",M,M,erick20@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Erick Sanchez,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Erick Sanchez,1959
11879,Mr.,Edgar,Sai,"Monday, October 3, 1960",M,M,edgar6@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Edgar Sai,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Edgar Sai,1960
11995,Mr.,Kelvin,Carson,"Tuesday, June 14, 1960",M,M,kelvin11@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Kelvin Carson,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Kelvin Carson,1960
11999,Mr.,Johnny,Shan,"Sunday, June 5, 1960",M,M,johnny11@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Johnny Shan,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Johnny Shan,1960
12005,Mr.,Gilbert,Shen,"Tuesday, July 17, 1962",M,M,gilbert23@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Gilbert Shen,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Gilbert Shen,1962
13942,Mr.,Seth,Long,"Friday, April 8, 1960",M,M,seth57@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Seth Long,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Seth Long,1960
13944,Mr.,Andrew,Moore,"Monday, August 1, 1960",M,M,andrew17@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Andrew Moore,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Andrew Moore,1960
14054,Mr.,Reginald,Martin,"Sunday, April 10, 1960",M,M,reginald8@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Reginald Martin,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Reginald Martin,1960
14055,Mr.,Alejandro,Kumar,"Sunday, July 3, 1960",M,M,alejandro34@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Alejandro Kumar,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Alejandro Kumar,1960
14056,Mr.,Nelson,Sanz,"Wednesday, April 27, 1960",M,M,nelson19@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Nelson Sanz,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Nelson Sanz,1960
14306,Mr.,Byron,Ramos,"Monday, May 8, 1961",M,M,byron11@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Byron Ramos,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Byron Ramos,1961
14307,Mr.,Ross,Perez,"Monday, June 5, 1961",M,M,ross20@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Ross Perez,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Ross Perez,1961
14313,Mr.,Christian,Smith,"Friday, October 14, 1960",M,M,christian30@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Christian Smith,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Christian Smith,1960
14316,Mr.,Leonard,Anand,"Sunday, January 7, 1962",M,M,leonard24@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Leonard Anand,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Leonard Anand,1962
14627,Mr.,Isaiah,Hill,"Thursday, November 16, 1961",M,M,isaiah37@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Isaiah Hill,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Isaiah Hill,1961
14629,Mr.,Blake,Hernandez,"Monday, July 24, 1961",M,M,blake27@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Blake Hernandez,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Blake Hernandez,1961
14630,Mr.,Isaiah,James,"Monday, August 7, 1961",M,M,isaiah7@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Isaiah James,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Isaiah James,1961
14631,Mr.,Logan,Flores,"Monday, April 17, 1961",M,M,logan15@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Logan Flores,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Logan Flores,1961
14632,Mr.,Austin,Wang,"Wednesday, March 15, 1961",M,M,austin21@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Austin Wang,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Austin Wang,1961
14633,Mr.,Timothy,Morgan,"Saturday, October 7, 1961",M,M,timothy14@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Timothy Morgan,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Timothy Morgan,1961
14639,Mr.,Jeremiah,Howard,"Wednesday, August 24, 1960",M,M,jeremiah43@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Jeremiah Howard,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Jeremiah Howard,1960
14650,Mr.,Adam,Perry,"Tuesday, September 27, 1960",M,M,adam5@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Adam Perry,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Adam Perry,1960
14652,Mr.,Russell,Luo,"Friday, December 2, 1960",M,M,russell10@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Russell Luo,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Russell Luo,1960
14653,Mr.,Troy,Fernandez,"Wednesday, January 7, 1959",M,M,troy17@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Troy Fernandez,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Troy Fernandez,1959
15229,Mr.,Calvin,Rai,"Saturday, September 1, 1962",M,M,calvin16@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Calvin Rai,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Calvin Rai,1962
15556,Mr.,Dylan,Davis,"Sunday, May 15, 1960",M,M,dylan32@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Dylan Davis,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Dylan Davis,1960
15557,Mr.,Nathaniel,Murphy,"Sunday, August 14, 1960",M,M,nathaniel16@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Nathaniel Murphy,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Nathaniel Murphy,1960
15792,Mr.,Ernest,Zhou,"Wednesday, February 10, 1960",M,M,ernest8@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Ernest Zhou,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Ernest Zhou,1960
16140,Mr.,Seth,Harris,"Monday, April 4, 1960",M,M,seth14@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Seth Harris,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Seth Harris,1960
16689,Mr.,Rafael,Shen,"Sunday, September 3, 1961",M,M,rafael25@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Rafael Shen,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Rafael Shen,1961
16692,Mr.,Jay,Diaz,"Sunday, April 17, 1960",M,M,jay32@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Jay Diaz,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Jay Diaz,1960
16693,Mr.,Ethan,Coleman,"Saturday, July 23, 1960",M,M,ethan2@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Ethan Coleman,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Ethan Coleman,1960
17023,Mr.,Jeremiah,Harris,"Saturday, July 16, 1960",M,M,jeremiah5@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Jeremiah Harris,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Jeremiah Harris,1960
17261,Mr.,Kyle,Shan,"Thursday, August 18, 1960",M,M,kyle27@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,Mr. Kyle Shan,Adventure Works,Yes,Standard,Average,Undergrad,Mr. Kyle Shan,1960
